"BH94","F50DV POLY COVER","POLYCVR-F50DV-QF","Top Hat",0,20,0,20,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH92","Poly Cover for K65DEV","POLYCVR-K65DEV","Top Hat",0,30,0,30,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH90","Poly Cover for QF Chassis-2","POLYCVRQF-2B","Top Hat",0,30,0,30,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH91","Poly Cover for QF Chassis","POLYCVRQF-A","Top Hat",0,30,0,30,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH30","250/400A Pillar Copper Bar","PP-GT-CBAR","Top Hat",0,20,0,20,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH56","SFMLINK (MCCB) DIPPED","SFMLINK (MCCB)","Top Hat",0,20,0,20,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH67","Support Bracket (58mm)","SPLCH-01","Top Hat",0,50,0,50,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM98","Key 8mm SQUARE ZINC DI","SQ-8-KEY","HYMOD",1,150,0,150,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM94","Quarter Turn 32MM Escutcheon 8MM Square insert with slot IP66","SQ118-8S-32","HYMOD",1,100,0,100,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM89","M8 X 65 HEX SET SCREW SS304","SSM865S","HYMOD",1,300,0,300,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM90","M8 X 75 HEX SET SCREW SS304","SSM875S","HYMOD",1,200,0,200,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH29","FCL MTNG TOPHAT 250-400A","TOPHAT250-400A","Top Hat",0,30,0,30,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH6","TS250 4P MCCB TOP HAT FOR ADVD","TS250MCCB-ADV","Top Hat",0,15,0,15,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"BH36","TS250 4P MCCB TOP HAT FOR HPR","TS250MCCBTH","Top Hat",0,20,0,20,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM86","M6 X 16 HEX FLANGED STEEL TAPTITE ZP","TTM616WHZ","HYMOD",1,4000,0,4000,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM84","Vent Cover Double Filter","VCDF","HYMOD",1,2,0,2,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM85","Vent Cover Single Filter","VCF","HYMOD",1,30,0,30,"To be Ordered","NA","2023-07-05 22:42:39","NA"
"HM83","Vent Cover Single Filter IP56-Part B","VcF56-B","HYMOD",1,8,0,8,"To be Ordered","NA","2023-07-05 22:42:39","NA"
